Categoría,Subcategoría,Nombre,Marca,Precio,Imagen (URL),Enlace,Es flexible
Despensa,Sin subcategoría,Crema de Avellanas Bicolor 400 g,TOTTUS,S/ 11.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113929973/crema-de-avellanas-bicolor-tottus-x400g/113929974?exp=tottus,No aplica
Despensa,Sin subcategoría,Harina de Quinua Renacer 500 g,GENERICO,S/ 33.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114412810/harina-de-quinua-bls-x-500gr/114412811?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa de Culantro 100 g,SIBARITA,S/ 2.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709939/salsa-de-culantro-culantrito-sibarita-100g/113709941?exp=tottus,No aplica
Despensa,Sin subcategoría,Ketchup americano,TOTTUS,S/ 9.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113929580/ketchup-americano-tottus-x-680gr/113929581?exp=tottus,No aplica
Despensa,Sin subcategoría,Conservas De Durazno x 820 g,PULP,S/ 9.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135602033/PULP-CONSERVAS-DE-DURAZNO-820G/135602035?exp=tottus,No aplica
Despensa,Sin subcategoría,Keke Marmoleado x 380 g,TOTTUS,S/ 8.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/124385300/keke-marmoleado-tottus-x-380g/124385301?exp=tottus,No aplica
Despensa,Sin subcategoría,Canela molida de 50 g,TOTTUS,S/ 8,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708763/canela-molida-tottus-x-50-gr/113708764?exp=tottus,No aplica
Despensa,Sin subcategoría,Frijol Panamito 500 g,TOTTUS,S/ 5.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707982/tottus-frijol-panamito-40449201/113707983?exp=tottus,No aplica
Despensa,Sin subcategoría,Canela Molida Kariño 15 g,Sin marca,S/ 4.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707661/canela-molida-x-12gr/113707662?exp=tottus,No aplica
Despensa,Sin subcategoría,Arroz Extra Natural 750 g,GRAN CHALAN,S/ 5,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713164/arroz-extra-gran-chalan-x-750gr/113713165?exp=tottus,No aplica
Despensa,Sin subcategoría,Trozos De Atún Tripack Aceite Vegetal Lata x 140 g,COMPASS,S/ 16.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951383/trozos-de-atun-compass-tripack-ac-veg-140g/136951385?exp=tottus,No aplica
Despensa,Sin subcategoría,Turrón San José 1 kg,SAN JOSE,S/ 33.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707420/turron-san-jose-tipo-expor--1kg/113707421?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa De Soya Calidad Superior 500 mL,LEE KUM KEE,S/ 21.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951325/salsa-de-soya-calidad-superior-500-ml/136951326?exp=tottus,No aplica
Despensa,Sin subcategoría,Aceituna Botija Light Entera 300 g,OLIVOS DEL SUR,S/ 15.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114421824/aceituna-bot-entera-doypack-x-300gr/114421827?exp=tottus,No aplica
Despensa,Sin subcategoría,Pasta De Arroz Spaghetti x 250 g,EL DORADO,S/ 15.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951378/pasta-de-arroz-spaghetti-el-dorado-x-250gr/136951380?exp=tottus,No aplica
Despensa,Sin subcategoría,Filete Atún Tripack Aceite Vegetal Lata x 140 g,COMPASS,S/ 17.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951394/filete-atun-compass-tripack-ac-veg-140g/136951397?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo A Vapor Seco Choung Lee 250 g,Sin marca,S/ 5.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43406237_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951431/fideo-a-vapor-seco-choung-lee-250-g/136951432?exp=tottus,No
Despensa,Sin subcategoría,Harina de Soya Tostada Renacer 500 g,GENERICO,S/ 16.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10478272_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114480981/harina-de-soya-t-ostada-bls-x-500gr/114480983?exp=tottus,Error
Despensa,Sin subcategoría,Pasta de Ají Panca 205 g,TOTTUS,S/ 5.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514731_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707807/pasta-de-aji-panca-tottus-x-205g/113707809?exp=tottus,Error
Despensa,Sin subcategoría,Duraznos en Mitades 415g,TOTTUS,S/ 5.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43111172_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121560381/duraznos-tottus-en-mitades-415g/121560382?exp=tottus,Error
Despensa,Sin subcategoría,Pimentón 28 g,BADIA,S/ 4.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165511_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113931093/sobre-pimenton-x-28-gr-badia/113931094?exp=tottus,Error
Despensa,Sin subcategoría,Romero 10 g,TOTTUS,S/ 2.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559404_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707709/tottus-romero-x-10g/113707713?exp=tottus,Error
Despensa,Sin subcategoría,Fideos Anelli América Orgánicos 227 g,AMERICA ORGANICA,S/ 13.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41158770_2/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113929079/anelli-america-organica-x227gr/113929080?exp=tottus,Error
Despensa,Sin subcategoría,Infusión Digestiva Caja x 20 Sobres,AL TRONO,S/ 9.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43385225_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135315370/al-trono-infusion-digestiva-40gr-x-20-u/135315372?exp=tottus,Error
Despensa,Sin subcategoría,Sopa de Fideos con Carne de 60 g,TOTTUS,S/ 2.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42677985_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115855876/sopa-de-fideos-carne-tottusx-60-gr/115855877?exp=tottus,Error
Despensa,Sin subcategoría,Salsa De Tamarindo Wantan Frasco x 350 mL,KIKKO,S/ 10.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10175533_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/125024301/salsa-wantan-kikko-350-ml/125024302?exp=tottus,Error
Despensa,Sin subcategoría,Galleta Tivoli Chocolate Granola Y Arándano Lata x 150 g,Sin marca,S/ 13.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40723212_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/137834150/gall-tivoli-choc-granola-y-arandano-150g/137834152?exp=tottus,Error
Despensa,Sin subcategoría,Pasta Pennette Integral 500g,MISURA,S/ 18.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42867200_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/117249918/pasta-pennette-integral-misura-500g/117249919?exp=tottus,Error
Despensa,Sin subcategoría,Arroz Embolsado Costeño Parbolizado 750 g,COSTENO,S/ 5.60,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10475273_01/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707208/arroz-costeno-parboiled--34-kg/113707209?exp=tottus,Error
Despensa,Sin subcategoría,Maíz Pop Corn 500 g,TESORO DEL CAMPO,S/ 5,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40640029_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707076/tesoro-del-campo-pop-corn-40640029/113707077?exp=tottus,Sí
Despensa,Sin subcategoría,Orégano Entero Kariño 18 g,Sin marca,S/ 3.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935212_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710969/oregano-entero-x-18-gr/113710970?exp=tottus,Sí
Despensa,Sin subcategoría,Colorantes para Repostería 4 Unidades,FRATELLO,S/ 12.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10385067_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710462/colorantes-pack-x-4-unds/113710463?exp=tottus,No
Despensa,Sin subcategoría,Fideo Frito Delgado al Huevo Chong Lee 500 g,Sin marca,S/ 10.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10385074_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708935/tallarin-frito-d-elgado-chong-lee-x/113708936?exp=tottus,No
Despensa,Sin subcategoría,Fideo Tortiglioni N° 46 500 g,AGNESI,S/ 14.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173399_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712076/tortiglioni46-agnesi-500-gr/113712077?exp=tottus,Sí
Despensa,Sin subcategoría,Spaghetti Multicereal 450 g,GRANO DE ORO,S/ 3.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41051424_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113716101/spaghetti-multicereal-x-450-gr/113716102?exp=tottus,No
Despensa,Sin subcategoría,Fideo Eliche Tricolor 500 g,AGNESI,S/ 14.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173406_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712084/eliche-tricolor-agnesi-500gr/113712085?exp=tottus,Sí
Despensa,Sin subcategoría,Ajos molidos 215 g,TOTTUS,S/ 8.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514730_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714166/ajos-molidos-tottus-x-215g/113714167?exp=tottus,No
Despensa,Sin subcategoría,Canela Entera Kariño 9 g,Sin marca,S/ 4.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935200_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711446/canela-entera-x-9gr/113711447?exp=tottus,No
Despensa,Sin subcategoría,Ajos en pasta Siba 230 gr,SIBARITA,S/ 13.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41151524_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711626/ajos-siba-x-230-gr/113711627?exp=tottus,No
Despensa,Sin subcategoría,Comino molido 60 gr,TOTTUS,S/ 6.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42610265_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714706/comino-molido-tottus-x-60-gr/113714707?exp=tottus,No
Despensa,Sin subcategoría,Gelatina Extra Colágeno Sabor Fresa 30 g,UNIVERSAL,S/ 5,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714862/gelatina-fresa-extra-colageno-universal-x-30g/113714863?exp=tottus,No aplica
Despensa,Sin subcategoría,Avena Bolasa x 900 g,TOTTUS,S/ 8.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135553932/avena-tottus-x-900g/135553933?exp=tottus,No aplica
Despensa,Sin subcategoría,Trozos De Atún x 140 g,TOTTUS,S/ 4.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/120623062/trozos-de-atun-tottus-x-140g/120623063?exp=tottus,No aplica
Despensa,Sin subcategoría,Sólido De Atún En Aceite x 140 g,TOTTUS,S/ 5.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/120623024/solido-de-atun-tottus-en-aceite-x-140g/120623025?exp=tottus,No aplica
Despensa,Sin subcategoría,Helado con Stevia sabor Lúcuma x 50 gr,UNIVERSAL,S/ 5.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/117044784/helado-con-stevia-sabor-lucuma-universal-x50gr/117044785?exp=tottus,No aplica
Despensa,Sin subcategoría,Garbanzo con Tocino 425 g,TOTTUS,S/ 7.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712922/garbanzo-con-tocino-tottus-x-425g/113712923?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo Fetuccini de Huevo Montanara 500 g,LA MONTANARA,S/ 7.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713545/fetuccini-huevo-montanara-x-500-gr/113713546?exp=tottus,No aplica
Despensa,Sin subcategoría,Harina de Chía 250 g,GATTI,S/ 10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114407586/harina-de-chia-gatti-x250gr/114407588?exp=tottus,No aplica
Despensa,Sin subcategoría,Harina de ajonjolí 250 g,GATTI,S/ 10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114407583/harina-de-ajonjoli-gatti-x250gr/114407584?exp=tottus,No aplica
Despensa,Sin subcategoría,Bizcocho Donofrio Chocotón Relleno Manjar Caja 450 g,D'ONOFRIO,S/ 15.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121593117/bizcocho-donofrio-chocoton-rell-manjar-caja-x450g/121593118?exp=tottus,No aplica
Despensa,Sin subcategoría,Codo Rayado x 250 g,TOTTUS,S/ 1.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/123397922/codo-rayado-tottus-x-250-g/123397929?exp=tottus,No aplica
Despensa,Sin subcategoría,MANJARBLANCO X 200GR SCH,BONLE,S/ 4.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116976422/bonle-manjarblanco-x-200gr-sch/116976423?exp=tottus,No aplica
Despensa,Sin subcategoría,MANJARBLANCO X 1KG BOLSA,BONLE,S/ 19.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116977698/bonle-manjarblanco-x-1kg-bolsa/116977699?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo Fetuccini Integral Age 500 g,Sin marca,S/ 14.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712496/fideos-fetuccini-integral-bl-x-500-gr/113712497?exp=tottus,No aplica
Despensa,Sin subcategoría,Canela en Polvo 56.7 g,BADIA,S/ 10.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713533/frasco-canela-en-polvo-x-5670-gr-badia/113713534?exp=tottus,No aplica
Despensa,Sin subcategoría,Arroz Extra Faraón 750 g,FARAON,S/ 4.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715173/arroz-extra-faraon-x-750gr/113715174?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo Plumilla 250 g,GRANO DE ORO,S/ 1.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115849777/fideo-pasta-corta-plumilla-250gr/115849778?exp=tottus,No aplica
Despensa,Sin subcategoría,Graned de Atún en Aceite Vegetal 140g,FLORIDA,S/ 4.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121941029/graned-de-atun-florida-en-aceite-vegetal-140g/121941031?exp=tottus,No aplica
Despensa,Sin subcategoría,Frejoles Aderezados x 360 g,CASA VERDE,S/ 8.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136375500/FREJOLES-ADEREZADOS-CASA-VERE-X360G/136375501?exp=tottus,No aplica
Despensa,Sin subcategoría,Quinua Bicolor x 240 g,CASA VERDE,S/ 7.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136375498/QUINUA-BICOLOR-CASA-VERDE-X240G/136375499?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa Fuchi Fú Sabor a Pollo 55 g,PROVENZAL,S/ 4.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709101/provenzal-sopa-fuchi-fu-x-55gr/113709103?exp=tottus,No aplica
Despensa,Sin subcategoría,Ajos en polvo de 50 g,TOTTUS,S/ 7,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708451/ajos-en-polvo-tottus-x-50-gr/113708453?exp=tottus,No aplica
Despensa,Sin subcategoría,Nuez Moscada Entera Kariño 13 g,Sin marca,S/ 5.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713904/nuez-moscada-x-13-gr/113713905?exp=tottus,No aplica
Despensa,Sin subcategoría,Canela Entera Cuatro Estaciones 5 g,Sin marca,S/ 4.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715392/canela-entera-x-5-grs/113715393?exp=tottus,No aplica
Despensa,Sin subcategoría,Sazonador de Tocino - 6 unidades,DOÑA GUSTA,S/ 2.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41952799_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113705747/dona-gusta-tocino-cj-x-6sb-x7g/113705749?exp=tottus,No
Despensa,Sin subcategoría,Aceite De Coco Orgánico Extra Virgen x 300 mL,TOTTUS,S/ 21.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41698654_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707659/aceite-de-coco-organico-extra-virgen-x-300ml/113707660?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva Extra Virgen 750 mL,OLIVOS DEL SUR,S/ 74.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40458250_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709904/olivos-del-sur-aceite-de-oliva-extra-virgen-40458250/113709906?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva 100% Puro 500 mL,OLIVOS DEL SUR,S/ 47.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/20005494_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710536/aceite-de-oliva-puro-x-500ml/113710537?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva Extra Virgen 1 L,EL OLIVAR,S/ 66.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10421883_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707527/el-olivar-aceite-de-oliva-extra-virgen-10421883/113707528?exp=tottus,No
Despensa,Sin subcategoría,Salsa De Soya Ajoikion Frasco x 350 mL,KIKKO,S/ 4.60,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10175525_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713984/salsa-de-ajo-kio-n-kikko-350-ml/113713985?exp=tottus,No
Despensa,Sin subcategoría,Mezcla para panqueques sin azúcar de 184 g,KATZEL,S/ 18.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41899184_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714636/mezcla-para-panqueques-con-chocolate-sin-azucar-k/113714638?exp=tottus,No
Despensa,Sin subcategoría,Sazonador Chifa 4 Unidades,AJINOMIX,S/ 2.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40895197_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710452/sazonador-chifa-ajinomix-x-4-un/113710453?exp=tottus,No
Despensa,Sin subcategoría,Caldo sabor gallina - 25 unidades,MAGGI,S/ 6.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41318294_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707062/cubitogallina-maggix100g/113707063?exp=tottus,No
Despensa,Sin subcategoría,Nuez Moscada 14.2 g,BADIA,S/ 4.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40593803_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710610/nuez-moscada-entera-x-1420-gr-badia/113710611?exp=tottus,Sí
Despensa,Sin subcategoría,Palillo Molido 20 g,TOTTUS,S/ 2.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559400_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714476/tottus-palillo-molido-x-20g/113714477?exp=tottus,Sí
Despensa,Sin subcategoría,Quinua Blanca Orgánica Life de 500 g,TOTTUS,S/ 15.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42381620_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713454/tottus-life-quinua-blancaorganica-tottus-x-500-g-42381620/113713455?exp=tottus,Sí
Despensa,Sin subcategoría,Hongos Secos 10 g,TOTTUS,S/ 2,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559394_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711444/tottus-hongos-secos-x-10g/113711445?exp=tottus,Sí
Despensa,Sin subcategoría,Tuco Tallarines 50.4 g,SIBARITA,S/ 5.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42188847_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113705929/tuco-sibarita-tallarini-x-504-g-x-6-un/113705930?exp=tottus,No
Despensa,Sin subcategoría,Salsa de culantro,SIBARITA,S/ 4,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41583947_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713126/salsa-culantrito-312grx-3und-sibarita/113713127?exp=tottus,No
Despensa,Sin subcategoría,Flan Sabor a Vainilla 150 g,UNIVERSAL,S/ 5,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40350566_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714354/flan-sabor-vainilla-universal-150g/113714355?exp=tottus,No
